Datetime,Open,High,Low,Close,Adj Close,Volume
2021-08-07 00:00:00+00:00,2891.70751953125,2913.18505859375,2868.53564453125,2913.18505859375,2913.18505859375,0
2021-08-07 01:00:00+00:00,2916.874755859375,2926.06396484375,2889.46875,2917.71875,2917.71875,0
2021-08-07 02:00:00+00:00,2916.53466796875,2930.369384765625,2910.024169921875,2927.084228515625,2927.084228515625,0
2021-08-07 03:00:00+00:00,2927.516845703125,2939.033935546875,2911.632080078125,2939.033935546875,2939.033935546875,1476608
2021-08-07 04:00:00+00:00,2936.439453125,2981.8193359375,2930.9443359375,2960.582275390625,2960.582275390625,906735616
2021-08-07 05:00:00+00:00,2959.656005859375,2978.904296875,2959.656005859375,2965.1572265625,2965.1572265625,350240768
2021-08-07 06:00:00+00:00,2967.75244140625,2972.559814453125,2946.669189453125,2962.87060546875,2962.87060546875,0
2021-08-07 07:00:00+00:00,2960.75732421875,2968.427001953125,2949.0966796875,2958.56982421875,2958.56982421875,0
2021-08-07 08:00:00+00:00,2957.966796875,2979.106201171875,2946.38671875,2978.389404296875,2978.389404296875,137885696
2021-08-07 09:00:00+00:00,2978.597412109375,3044.541015625,2970.577392578125,3041.13134765625,3041.13134765625,1518581760
2021-08-07 10:00:00+00:00,3043.40478515625,3087.291748046875,3040.63720703125,3066.906494140625,3066.906494140625,1023166464
2021-08-07 11:00:00+00:00,3070.43505859375,3108.310302734375,3060.668701171875,3108.310302734375,3108.310302734375,668047360
2021-08-07 12:00:00+00:00,3107.29052734375,3167.979736328125,3074.46875,3087.811279296875,3087.811279296875,1372387328
2021-08-07 13:00:00+00:00,3090.82666015625,3120.4501953125,3068.206787109375,3068.206787109375,3068.206787109375,952563712
2021-08-07 14:00:00+00:00,3059.37451171875,3099.938720703125,3059.37451171875,3084.736083984375,3084.736083984375,331300864
2021-08-07 15:00:00+00:00,3084.0654296875,3105.76806640625,3071.290771484375,3083.4921875,3083.4921875,0
2021-08-07 16:00:00+00:00,3084.112548828125,3090.0205078125,3009.548583984375,3090.0205078125,3090.0205078125,45105152
2021-08-07 17:00:00+00:00,3092.72900390625,3092.72900390625,3033.032470703125,3044.969482421875,3044.969482421875,0
2021-08-07 18:00:00+00:00,3047.947021484375,3073.78564453125,3033.476806640625,3061.409423828125,3061.409423828125,0
2021-08-07 19:00:00+00:00,3059.563232421875,3072.311767578125,3041.949462890625,3072.311767578125,3072.311767578125,0
2021-08-07 20:00:00+00:00,3079.422119140625,3092.697509765625,3061.687744140625,3080.439453125,3080.439453125,0
2021-08-07 21:00:00+00:00,3079.96533203125,3129.2353515625,3071.526123046875,3071.526123046875,3071.526123046875,312715264
2021-08-07 22:00:00+00:00,3074.657470703125,3111.593017578125,3072.304931640625,3089.468505859375,3089.468505859375,511657984
2021-08-08 00:00:00+00:00,3161.232666015625,3182.815673828125,3135.36474609375,3167.0380859375,3167.0380859375,778872832
2021-08-08 01:00:00+00:00,3162.298095703125,3162.298095703125,3096.97216796875,3105.52685546875,3105.52685546875,0
2021-08-08 02:00:00+00:00,3107.76806640625,3107.76806640625,3084.003173828125,3088.57470703125,3088.57470703125,0
2021-08-08 03:00:00+00:00,3091.560546875,3127.422119140625,3087.8525390625,3118.501220703125,3118.501220703125,190269440
